user_id,date,activity_type,duration_min,intensity
280,2026-02-26,running,31,medium
280,2026-02-21,running,86,high
280,2026-01-08,cycling,57,medium
280,2026-01-30,strength,94,high
280,2026-01-20,running,92,medium
280,2026-01-14,strength,73,medium
280,2026-03-10,cycling,91,medium
280,2026-03-14,running,96,medium
280,2026-02-15,strength,22,medium
280,2026-01-09,running,87,low
280,2026-03-29,running,31,high
280,2026-01-18,cycling,40,medium
280,2026-04-02,cycling,90,medium
280,2026-01-24,strength,44,medium
280,2026-03-11,swimming,49,low
280,2026-03-27,cycling,115,low
280,2026-02-08,strength,53,medium
280,2026-02-11,running,25,medium
280,2026-03-20,strength,28,medium
280,2026-03-31,cycling,107,low
280,2026-02-17,strength,61,medium
280,2026-03-31,running,55,low
280,2026-04-03,running,49,medium
280,2026-02-23,strength,107,medium
280,2026-02-17,strength,43,low
280,2026-03-10,running,70,high
280,2026-03-17,strength,114,medium
280,2026-03-29,strength,37,low
280,2026-03-06,strength,64,high
280,2026-02-26,running,75,low
280,2026-03-30,running,105,low
280,2026-03-12,swimming,36,medium
280,2026-01-11,cycling,118,high
280,2026-02-13,swimming,76,low
280,2026-02-10,running,38,medium
280,2026-03-08,strength,92,medium
281,2026-02-17,running,95,medium
281,2026-03-19,running,83,medium
281,2026-01-07,running,37,medium
281,2026-02-09,strength,61,medium
281,2026-01-22,cycling,23,low
281,2026-02-09,strength,41,medium
281,2026-03-24,swimming,66,medium
281,2026-03-20,running,87,high
282,2026-02-25,swimming,54,medium
282,2026-03-20,swimming,79,medium
282,2026-03-28,running,88,medium
282,2026-01-06,strength,105,medium
282,2026-03-01,cycling,92,medium
282,2026-02-15,running,83,low
282,2026-01-07,swimming,93,medium
282,2026-02-11,running,56,high
282,2026-03-10,strength,63,high
282,2026-04-05,running,81,high
282,2026-03-17,swimming,97,medium
282,2026-03-02,running,38,medium
282,2026-02-21,strength,20,low
282,2026-01-15,running,65,medium
282,2026-01-12,swimming,38,medium
282,2026-01-08,cycling,61,medium
282,2026-03-26,running,43,low
282,2026-02-10,running,89,high
282,2026-03-02,running,108,low
282,2026-02-03,running,97,medium
282,2026-03-06,swimming,27,high
282,2026-03-20,strength,28,low
282,2026-04-05,running,73,medium
282,2026-02-15,strength,100,medium
282,2026-03-26,running,45,low
282,2026-01-27,strength,70,high
282,2026-02-23,cycling,44,high
282,2026-03-20,running,59,medium
282,2026-02-17,cycling,68,low
282,2026-02-20,running,57,medium
282,2026-02-25,swimming,30,high
282,2026-02-08,running,44,medium
282,2026-03-08,strength,91,medium
282,2026-03-24,swimming,102,high
282,2026-03-11,swimming,41,high
282,2026-03-18,running,43,high
282,2026-02-04,cycling,110,high
283,2026-02-06,swimming,62,low
283,2026-02-21,running,42,medium
283,2026-03-11,cycling,66,medium
283,2026-03-03,running,107,medium
283,2026-03-24,running,105,medium
283,2026-01-18,running,103,medium
283,2026-03-29,running,39,high
283,2026-01-16,running,108,low
283,2026-01-22,running,23,high
283,2026-02-17,running,39,medium
283,2026-02-05,strength,42,medium
283,2026-03-02,running,57,medium
283,2026-03-05,running,116,medium
283,2026-01-07,strength,64,medium
283,2026-02-27,running,107,medium
283,2026-02-26,running,85,medium
283,2026-03-22,swimming,78,medium
283,2026-01-07,strength,24,medium
283,2026-01-18,cycling,82,high
283,2026-03-02,running,51,medium
283,2026-03-13,cycling,78,low
283,2026-02-27,running,42,medium
283,2026-03-07,cycling,89,high
283,2026-03-19,cycling,103,low
283,2026-01-28,strength,96,high
284,2026-01-20,running,39,medium
284,2026-01-22,running,65,medium
284,2026-01-17,cycling,34,medium
284,2026-01-30,strength,76,low
284,2026-01-30,cycling,119,low
284,2026-01-24,running,101,medium
284,2026-03-11,running,40,high
284,2026-02-11,cycling,69,high
284,2026-01-11,running,61,medium
284,2026-03-13,strength,76,medium
284,2026-02-20,cycling,30,medium
284,2026-02-06,swimming,86,medium
284,2026-03-18,swimming,114,medium
284,2026-04-05,running,72,medium
284,2026-01-11,cycling,105,low
284,2026-03-03,strength,24,medium
284,2026-01-26,running,104,high
284,2026-03-24,running,84,medium
284,2026-03-06,strength,62,medium
284,2026-01-20,strength,48,low
284,2026-02-07,cycling,24,medium
284,2026-01-15,strength,20,medium
285,2026-01-07,running,87,high
285,2026-03-20,strength,105,medium
285,2026-01-16,cycling,49,low
285,2026-03-26,running,106,low
285,2026-02-02,running,21,medium
285,2026-02-09,running,62,medium
285,2026-03-15,strength,44,low
285,2026-03-05,swimming,99,high
285,2026-03-13,running,61,low
285,2026-01-06,cycling,55,medium
285,2026-03-10,running,111,high
285,2026-02-08,running,34,medium
285,2026-04-03,running,43,medium
285,2026-03-28,strength,111,low
285,2026-01-28,running,64,medium
285,2026-03-08,running,48,low
285,2026-04-04,strength,91,medium
285,2026-01-09,running,117,high
285,2026-02-15,running,21,low
285,2026-01-16,running,90,low
285,2026-03-01,cycling,82,medium
286,2026-03-02,running,98,high
286,2026-04-05,cycling,60,low
286,2026-03-17,running,106,low
286,2026-02-13,strength,68,high
286,2026-04-03,cycling,50,low
286,2026-03-13,running,83,high
286,2026-01-23,running,66,low
286,2026-03-13,running,116,high
286,2026-03-28,swimming,68,low
286,2026-01-19,running,111,high
286,2026-02-23,strength,90,medium
286,2026-01-17,running,96,medium
286,2026-03-29,cycling,82,high
286,2026-02-13,strength,33,medium
286,2026-02-07,strength,75,medium
286,2026-03-01,running,24,high
286,2026-03-30,cycling,71,high
286,2026-01-26,cycling,96,low
286,2026-01-13,swimming,68,high
286,2026-04-01,strength,30,medium
286,2026-02-10,cycling,69,high
286,2026-02-10,strength,35,low
286,2026-03-01,swimming,78,high
286,2026-03-25,running,46,medium
286,2026-03-13,cycling,45,high
286,2026-01-26,running,53,low
286,2026-01-08,strength,42,high
286,2026-04-02,running,34,medium
286,2026-03-25,running,71,medium
286,2026-01-18,strength,78,medium
286,2026-04-05,cycling,110,low
286,2026-03-20,strength,70,medium
286,2026-03-13,swimming,60,high
286,2026-02-09,strength,35,low
286,2026-02-23,cycling,118,medium
286,2026-03-21,running,101,low
286,2026-03-04,running,111,high
286,2026-02-28,cycling,27,high
286,2026-03-30,swimming,75,high
286,2026-02-08,running,88,high
286,2026-03-29,running,101,low
286,2026-01-25,running,108,low
286,2026-01-29,running,97,medium
286,2026-02-01,cycling,72,medium
286,2026-03-30,running,55,high
286,2026-01-29,running,72,low
286,2026-02-13,running,80,medium
286,2026-01-09,strength,109,low
286,2026-02-09,cycling,59,medium
286,2026-02-08,running,108,low
287,2026-02-03,running,55,high
287,2026-01-07,swimming,51,high
287,2026-01-29,swimming,86,high
287,2026-01-14,strength,33,low
287,2026-01-21,strength,32,medium
287,2026-01-14,cycling,52,medium
287,2026-03-31,running,73,medium
287,2026-03-13,running,86,medium
287,2026-01-20,cycling,108,medium
287,2026-03-17,running,54,medium
287,2026-03-04,swimming,29,medium
287,2026-02-24,strength,52,high
287,2026-02-05,cycling,30,medium
287,2026-04-03,cycling,59,medium
287,2026-03-18,strength,96,medium
287,2026-01-10,cycling,47,medium
287,2026-01-10,swimming,37,medium
287,2026-04-01,swimming,92,medium
287,2026-01-20,swimming,52,medium
287,2026-03-15,running,36,medium
287,2026-01-08,running,88,medium
287,2026-03-07,strength,54,medium
287,2026-01-26,running,70,medium
287,2026-03-03,cycling,74,medium
287,2026-01-23,strength,77,medium
287,2026-03-03,cycling,94,medium
287,2026-03-03,running,38,low
287,2026-01-09,running,91,medium
287,2026-02-14,strength,48,medium
287,2026-03-12,running,81,high
287,2026-01-22,running,82,medium
287,2026-02-15,running,115,high
287,2026-01-10,strength,65,medium
287,2026-02-16,cycling,48,high
287,2026-02-10,running,23,low
287,2026-02-13,running,71,high
287,2026-03-11,running,91,medium
287,2026-01-06,running,74,medium
287,2026-02-19,running,40,medium
287,2026-01-09,running,26,medium
287,2026-02-13,running,100,high
287,2026-01-07,running,34,medium
287,2026-03-20,swimming,87,low
287,2026-02-04,strength,38,medium
287,2026-03-12,swimming,106,high
287,2026-01-07,swimming,117,medium
287,2026-02-17,running,30,low
287,2026-03-23,cycling,77,medium
287,2026-01-15,running,97,medium
287,2026-01-10,running,47,medium
287,2026-02-05,strength,40,medium
287,2026-02-09,running,80,high
287,2026-01-23,strength,22,high
287,2026-03-02,strength,115,medium
287,2026-03-03,cycling,75,medium
287,2026-03-15,strength,84,high
289,2026-03-16,cycling,38,low
289,2026-01-09,strength,51,medium
289,2026-02-13,swimming,71,medium
289,2026-01-17,cycling,111,medium
289,2026-03-22,cycling,29,high
289,2026-01-28,cycling,57,medium
289,2026-01-21,running,43,medium
289,2026-02-19,running,25,low
289,2026-03-18,strength,88,medium
289,2026-03-08,running,31,medium
289,2026-03-26,running,45,medium
289,2026-04-02,strength,108,low
289,2026-02-21,running,54,high
289,2026-03-08,strength,55,high
289,2026-02-05,strength,69,medium
289,2026-02-10,swimming,81,low
289,2026-01-17,swimming,54,medium
289,2026-02-21,strength,116,high
289,2026-01-28,cycling,72,medium
289,2026-03-26,swimming,57,low
289,2026-04-01,strength,29,high
289,2026-02-23,strength,39,medium
289,2026-03-26,running,56,high
289,2026-01-27,running,119,medium
289,2026-03-31,strength,28,medium
289,2026-04-01,running,106,high
290,2026-02-11,cycling,58,medium
290,2026-01-08,running,50,low
290,2026-03-10,strength,67,high
290,2026-03-16,cycling,64,high
290,2026-01-07,strength,105,high
290,2026-02-16,swimming,80,medium
290,2026-01-20,running,43,medium
290,2026-02-04,strength,119,low
290,2026-01-17,running,111,medium
290,2026-02-23,cycling,44,medium
290,2026-04-04,running,30,high
290,2026-01-10,cycling,106,low
290,2026-03-18,cycling,42,medium
290,2026-03-19,running,100,medium
290,2026-03-10,running,115,low
290,2026-01-18,cycling,58,medium
290,2026-02-20,strength,39,high
290,2026-02-05,cycling,49,high
290,2026-01-18,cycling,86,medium
290,2026-02-20,strength,57,low
290,2026-02-18,strength,107,medium
290,2026-03-26,swimming,92,low
290,2026-01-08,strength,108,high
290,2026-03-06,strength,98,medium
290,2026-03-21,strength,85,high
290,2026-03-22,running,69,high
290,2026-02-05,strength,27,medium
290,2026-03-27,running,61,high
290,2026-03-05,cycling,92,low
290,2026-03-21,cycling,113,medium
290,2026-03-30,swimming,52,medium
290,2026-01-12,running,20,medium
290,2026-02-10,running,98,high
290,2026-04-04,running,58,high
290,2026-03-05,running,70,low
290,2026-03-05,running,22,medium
290,2026-03-24,running,80,high
290,2026-01-07,swimming,41,medium
290,2026-02-24,cycling,71,medium
290,2026-02-11,strength,104,medium
290,2026-04-03,running,58,low
290,2026-02-20,cycling,32,low
290,2026-02-08,swimming,26,high
290,2026-02-21,running,87,medium
290,2026-02-21,cycling,96,medium
290,2026-02-03,strength,38,low
290,2026-01-31,running,103,high
290,2026-02-07,running,59,medium
290,2026-03-27,cycling,20,low
290,2026-01-21,running,103,high
290,2026-03-31,running,93,high
290,2026-03-11,running,72,high
290,2026-01-29,running,39,low
290,2026-01-17,cycling,42,medium
290,2026-02-18,running,63,medium
291,2026-02-27,swimming,42,medium
291,2026-01-31,strength,80,medium
291,2026-03-06,strength,92,medium
291,2026-04-03,strength,72,medium
291,2026-02-18,cycling,87,medium
291,2026-02-09,cycling,96,medium
291,2026-03-08,strength,111,low
291,2026-02-03,running,35,medium
291,2026-03-15,running,42,medium
291,2026-02-27,cycling,110,medium
291,2026-02-23,cycling,76,medium
291,2026-03-30,running,96,high
291,2026-01-20,strength,78,high
292,2026-03-08,running,48,high
292,2026-03-30,strength,111,medium
292,2026-03-01,running,23,high
292,2026-02-19,strength,73,medium
292,2026-02-06,running,41,medium
292,2026-03-13,running,115,medium
292,2026-02-14,running,86,medium
292,2026-01-17,swimming,110,high
292,2026-02-22,running,31,low
292,2026-02-21,running,40,medium
292,2026-03-14,swimming,44,medium
292,2026-02-20,running,51,medium
292,2026-03-12,swimming,105,medium
294,2026-03-05,strength,116,high
294,2026-03-29,cycling,108,high
294,2026-01-31,swimming,108,low
294,2026-04-04,running,79,low
294,2026-01-27,running,29,medium
294,2026-03-11,strength,37,low
294,2026-02-19,strength,97,high
294,2026-02-26,strength,74,medium
294,2026-03-02,cycling,87,low
294,2026-03-28,running,99,low
294,2026-02-01,running,86,medium
294,2026-01-18,running,119,medium
294,2026-02-08,running,26,high
294,2026-03-18,running,58,medium
294,2026-03-12,running,108,medium
294,2026-03-26,cycling,57,medium
294,2026-02-19,strength,32,high
294,2026-03-17,cycling,41,high
294,2026-02-05,cycling,100,medium
294,2026-01-26,strength,102,medium
294,2026-03-05,running,112,medium
294,2026-01-15,running,104,high
294,2026-03-12,strength,35,medium
294,2026-01-24,cycling,88,medium
294,2026-04-03,cycling,55,low
294,2026-01-17,strength,112,low
294,2026-01-09,running,47,medium
294,2026-03-19,cycling,103,medium
295,2026-01-17,running,81,medium
295,2026-02-14,running,79,medium
295,2026-02-09,running,94,medium
295,2026-02-11,running,44,medium
295,2026-01-09,cycling,108,low
295,2026-04-04,strength,84,medium
295,2026-02-17,strength,26,high
295,2026-03-07,cycling,71,medium
295,2026-03-01,strength,69,high
295,2026-01-20,running,71,medium
295,2026-03-17,cycling,86,medium
295,2026-03-29,running,65,medium
295,2026-04-03,running,29,medium
295,2026-01-30,strength,110,medium
295,2026-03-19,cycling,34,medium
295,2026-04-02,running,113,medium
295,2026-03-09,cycling,94,high
295,2026-02-18,running,23,low
295,2026-01-20,swimming,80,medium
295,2026-01-13,strength,112,low
295,2026-04-03,strength,42,high
295,2026-03-05,running,70,high
295,2026-02-23,cycling,73,high
295,2026-02-17,running,104,medium
295,2026-03-03,cycling,116,high
295,2026-03-18,cycling,73,medium
295,2026-01-14,cycling,101,medium
295,2026-01-13,running,23,low
295,2026-04-03,strength,99,medium
295,2026-03-07,strength,66,medium
295,2026-01-20,running,119,high
295,2026-01-16,swimming,33,high
295,2026-03-02,swimming,21,medium
295,2026-03-28,running,86,high
295,2026-01-22,strength,94,medium
295,2026-01-30,running,69,medium
295,2026-03-31,swimming,88,low
295,2026-03-28,running,62,low
295,2026-03-08,running,61,high
295,2026-02-20,running,54,medium
295,2026-02-28,running,35,medium
295,2026-03-15,running,82,medium
295,2026-03-18,cycling,37,high
295,2026-03-20,strength,103,low
295,2026-03-13,strength,47,high
295,2026-01-21,swimming,56,high
295,2026-02-13,strength,62,medium
295,2026-02-25,running,33,medium
295,2026-02-02,running,37,low
295,2026-01-17,strength,20,low
295,2026-02-11,strength,58,low
295,2026-03-22,strength,112,medium
295,2026-02-09,swimming,62,medium
295,2026-01-30,strength,59,low
295,2026-03-29,running,74,high
295,2026-01-14,running,61,high
295,2026-03-07,cycling,114,high
295,2026-02-14,cycling,80,high
295,2026-03-11,cycling,72,high
295,2026-02-20,strength,43,high
295,2026-02-27,swimming,98,medium
295,2026-01-09,cycling,70,medium
295,2026-02-18,swimming,117,medium
295,2026-02-11,running,118,medium
295,2026-02-28,running,35,medium
295,2026-01-28,running,113,medium
295,2026-04-01,running,65,high
295,2026-03-20,running,75,medium
295,2026-01-20,cycling,106,medium
295,2026-02-21,running,98,medium
295,2026-03-29,cycling,119,low
295,2026-03-31,strength,66,high
295,2026-03-14,cycling,94,medium
295,2026-01-15,cycling,89,low
295,2026-01-28,strength,36,high
295,2026-03-02,running,56,medium
295,2026-03-27,strength,65,medium
295,2026-04-01,strength,46,high
295,2026-03-29,strength,40,medium
295,2026-02-14,running,78,high
295,2026-03-07,cycling,100,medium
295,2026-02-25,strength,108,medium
295,2026-02-04,cycling,20,medium
295,2026-02-08,strength,109,high
295,2026-01-22,running,64,low
295,2026-01-23,strength,117,high
295,2026-02-18,running,49,medium
295,2026-03-04,strength,114,medium
295,2026-02-23,strength,62,high
296,2026-01-12,strength,55,high
296,2026-03-15,cycling,66,high
296,2026-01-09,strength,62,medium
296,2026-01-23,running,46,medium
296,2026-03-24,strength,95,medium
296,2026-01-09,running,33,medium
296,2026-03-07,cycling,117,medium
296,2026-03-13,swimming,79,high
296,2026-03-05,running,61,high
296,2026-01-07,running,75,medium
296,2026-03-22,cycling,33,high
296,2026-02-13,strength,97,medium
296,2026-01-16,cycling,72,medium
296,2026-03-21,running,57,high
296,2026-02-17,running,65,medium
296,2026-02-11,running,74,medium
296,2026-02-23,strength,101,medium
296,2026-01-14,strength,83,medium
296,2026-01-17,running,36,medium
296,2026-02-24,cycling,76,low
296,2026-02-27,strength,85,high
296,2026-03-14,swimming,55,high
296,2026-03-15,running,47,high
297,2026-02-02,strength,55,low
297,2026-03-14,running,119,medium
297,2026-01-12,running,109,high
297,2026-02-15,running,62,medium
297,2026-01-11,running,54,medium
297,2026-03-28,cycling,25,medium
297,2026-03-12,running,114,medium
297,2026-03-09,running,78,high
298,2026-02-03,running,70,medium
298,2026-01-22,swimming,30,low
298,2026-02-11,swimming,93,high
298,2026-01-08,strength,87,medium
298,2026-03-05,running,76,medium
298,2026-02-01,swimming,33,medium
298,2026-02-18,strength,94,high
298,2026-01-13,running,52,medium
298,2026-03-01,strength,90,medium
298,2026-02-18,cycling,64,high
298,2026-02-15,strength,83,medium
298,2026-01-12,cycling,78,high
298,2026-01-22,running,90,high
298,2026-03-11,running,32,high
298,2026-02-25,running,20,medium
298,2026-01-30,running,110,low
298,2026-03-08,running,22,high
298,2026-01-14,running,105,low
298,2026-01-30,running,105,low
298,2026-01-25,strength,108,medium
298,2026-03-10,swimming,91,medium
298,2026-03-05,running,119,high
298,2026-03-15,running,86,medium
298,2026-03-02,strength,23,medium
298,2026-03-28,swimming,44,medium
298,2026-02-13,swimming,95,high
298,2026-04-01,running,66,medium
298,2026-03-18,strength,64,medium
298,2026-01-10,running,99,medium
298,2026-01-24,running,64,medium
298,2026-01-15,strength,29,low
298,2026-03-20,strength,85,medium
298,2026-01-29,running,32,low
298,2026-03-05,running,117,high
298,2026-03-14,running,33,medium
298,2026-02-20,strength,52,high
298,2026-02-11,swimming,70,medium
298,2026-01-09,running,25,low
298,2026-02-25,cycling,101,medium
298,2026-01-07,running,22,medium
298,2026-02-08,cycling,90,medium
298,2026-01-26,strength,105,high
298,2026-01-07,cycling,118,low
298,2026-02-20,strength,104,medium
298,2026-01-24,strength,26,high
298,2026-04-03,cycling,61,medium
298,2026-03-13,swimming,108,high
298,2026-02-07,running,75,low
298,2026-03-19,running,52,medium
298,2026-03-12,cycling,103,medium
298,2026-03-30,strength,49,medium
298,2026-02-28,cycling,104,low
298,2026-04-03,running,89,medium
298,2026-03-03,swimming,27,medium
299,2026-03-22,strength,98,high
299,2026-04-02,cycling,29,medium
299,2026-03-08,running,59,high
299,2026-01-30,swimming,57,high
299,2026-01-14,strength,90,medium
299,2026-02-17,strength,118,low
299,2026-03-25,cycling,85,low
299,2026-02-18,running,71,medium
299,2026-03-11,strength,92,low
299,2026-02-24,running,56,medium
299,2026-03-28,swimming,36,medium
299,2026-03-23,running,37,medium
299,2026-02-26,running,46,high
299,2026-03-03,running,38,high
299,2026-03-25,cycling,58,high
299,2026-02-01,strength,119,medium
299,2026-03-30,strength,24,medium
299,2026-03-27,running,112,high
301,2026-01-21,running,68,high
301,2026-02-15,running,21,high
301,2026-01-11,running,30,high
301,2026-03-10,swimming,37,medium
301,2026-02-04,running,62,medium
301,2026-01-29,strength,104,medium
301,2026-01-18,running,48,medium
301,2026-03-09,running,55,high
301,2026-01-29,cycling,107,medium
301,2026-01-31,swimming,40,medium
301,2026-03-11,cycling,114,high
301,2026-02-07,strength,48,high
301,2026-01-24,strength,21,medium
301,2026-03-19,running,76,medium
301,2026-03-18,running,102,high
301,2026-03-09,running,30,high
301,2026-03-23,strength,40,medium
301,2026-01-27,strength,86,high
301,2026-03-25,strength,35,high
301,2026-03-17,running,44,high
301,2026-02-23,strength,75,high
301,2026-01-24,strength,44,medium
301,2026-03-04,strength,102,high
301,2026-02-26,strength,114,medium
301,2026-03-27,running,85,medium
301,2026-02-01,running,66,medium
301,2026-03-03,running,113,low
301,2026-03-12,strength,111,medium
301,2026-02-07,cycling,115,medium
301,2026-03-19,running,80,medium
301,2026-02-18,strength,40,medium
301,2026-03-11,swimming,106,high
301,2026-03-11,cycling,39,medium
301,2026-02-11,running,24,medium
301,2026-02-19,cycling,41,medium
301,2026-04-04,cycling,53,medium
301,2026-03-27,strength,21,low
301,2026-02-21,cycling,55,high
301,2026-03-27,strength,110,medium
301,2026-03-19,running,42,high
301,2026-04-03,cycling,90,high
301,2026-01-06,running,115,high
301,2026-03-29,running,30,medium
301,2026-03-12,strength,102,medium
302,2026-02-21,running,54,medium
302,2026-03-12,strength,99,high
302,2026-01-18,strength,90,medium
302,2026-01-13,cycling,101,low
302,2026-01-19,running,70,high
302,2026-02-06,cycling,81,medium
302,2026-01-22,strength,98,high
302,2026-01-22,running,70,high
302,2026-02-04,cycling,97,medium
302,2026-02-10,running,31,high
302,2026-01-18,running,98,high
302,2026-02-10,running,24,medium
302,2026-03-02,cycling,109,low
302,2026-02-14,strength,69,medium
302,2026-03-13,running,88,high
302,2026-03-15,running,115,low
302,2026-03-14,running,55,high
302,2026-02-12,swimming,27,medium
302,2026-02-04,cycling,25,low
302,2026-01-15,running,42,medium
302,2026-02-14,running,38,high
302,2026-03-12,swimming,44,high
302,2026-01-25,running,69,medium
302,2026-02-16,running,113,low
302,2026-02-11,running,113,high
302,2026-03-28,swimming,71,medium
302,2026-02-16,running,102,medium
302,2026-01-17,cycling,87,high
302,2026-01-26,swimming,27,low
302,2026-01-11,running,48,low
302,2026-03-13,cycling,42,medium
302,2026-03-09,running,81,medium
302,2026-01-23,strength,41,high
302,2026-02-08,strength,61,medium
303,2026-03-20,cycling,49,medium
303,2026-02-14,strength,81,medium
303,2026-02-02,strength,53,medium
303,2026-01-31,cycling,77,low
303,2026-03-25,running,21,high
303,2026-03-09,cycling,61,medium
303,2026-01-07,strength,76,low
303,2026-02-02,strength,78,high
303,2026-01-12,cycling,93,medium
303,2026-02-08,running,51,high
303,2026-03-10,strength,47,medium
303,2026-03-01,running,51,low
303,2026-02-10,strength,99,high
303,2026-03-09,strength,106,medium
303,2026-04-02,strength,77,medium
303,2026-01-17,cycling,42,high
303,2026-02-05,swimming,113,medium
303,2026-01-29,strength,74,low
303,2026-02-06,strength,94,high
303,2026-02-07,strength,20,high
303,2026-02-20,running,25,medium
303,2026-03-18,strength,62,high
303,2026-03-05,running,108,medium
304,2026-01-26,cycling,43,high
304,2026-03-28,strength,58,medium
304,2026-04-05,running,93,low
304,2026-01-15,cycling,63,medium
304,2026-01-30,running,60,high
304,2026-01-22,cycling,113,medium
304,2026-03-20,strength,38,high
304,2026-02-19,swimming,42,high
304,2026-02-21,cycling,109,high
304,2026-02-23,running,112,medium
304,2026-03-02,strength,108,low
304,2026-02-22,running,25,medium
304,2026-01-26,running,74,high
304,2026-03-31,cycling,39,medium
304,2026-01-24,strength,57,medium
304,2026-03-15,strength,70,medium
304,2026-04-05,strength,43,medium
304,2026-02-07,cycling,83,low
304,2026-02-12,running,109,high
304,2026-02-24,strength,78,high
304,2026-02-01,swimming,37,medium
304,2026-01-07,swimming,59,low
304,2026-02-19,running,43,high
304,2026-01-28,strength,52,medium
304,2026-01-12,cycling,66,high
305,2026-01-10,cycling,26,medium
305,2026-03-29,strength,113,medium
305,2026-03-09,running,53,high
305,2026-03-15,running,33,high
305,2026-03-18,swimming,58,medium
305,2026-04-05,strength,34,medium
305,2026-03-06,swimming,62,medium
305,2026-01-10,cycling,81,medium
305,2026-04-01,running,85,high
305,2026-02-08,swimming,90,low
305,2026-01-23,strength,47,medium
305,2026-03-18,running,32,high
305,2026-04-05,running,44,high
305,2026-03-24,running,64,medium
305,2026-01-09,cycling,50,medium
305,2026-03-07,running,20,medium
305,2026-03-26,running,59,high
305,2026-01-26,cycling,67,high
305,2026-01-12,running,20,medium
305,2026-01-29,running,53,medium
305,2026-02-12,cycling,106,low
305,2026-03-22,strength,30,high
305,2026-03-29,cycling,106,medium
305,2026-02-02,cycling,109,low
305,2026-03-26,strength,29,medium
305,2026-03-21,strength,98,low
305,2026-04-02,running,41,high
305,2026-03-06,cycling,110,medium
305,2026-03-01,running,43,medium
305,2026-02-25,strength,61,high
305,2026-01-09,running,100,medium
305,2026-01-15,cycling,23,low
305,2026-03-12,cycling,33,medium
305,2026-02-08,cycling,60,high
305,2026-03-21,running,104,medium
305,2026-03-11,running,98,medium
305,2026-03-24,cycling,53,high
305,2026-03-14,strength,39,high
305,2026-02-07,running,58,medium
305,2026-01-06,running,112,high
305,2026-01-27,strength,40,medium
305,2026-03-13,strength,102,medium
305,2026-01-14,cycling,26,high
305,2026-03-21,strength,23,medium
305,2026-01-13,cycling,77,low
305,2026-02-21,cycling,42,medium
305,2026-03-23,strength,91,medium
305,2026-04-03,strength,94,medium
305,2026-02-27,strength,101,medium
305,2026-04-04,strength,45,high
305,2026-01-29,strength,61,medium
305,2026-03-28,cycling,22,medium
305,2026-03-14,running,96,low
305,2026-02-10,running,92,medium
305,2026-01-10,running,60,low
306,2026-01-29,running,97,high
306,2026-01-30,strength,61,high
306,2026-04-04,cycling,69,high
306,2026-03-15,running,117,medium
306,2026-04-03,running,35,medium
306,2026-03-27,running,104,low
306,2026-03-31,running,63,medium
306,2026-02-24,running,22,medium
306,2026-01-19,cycling,102,medium
306,2026-02-18,running,24,high
306,2026-02-20,cycling,55,high
306,2026-03-05,swimming,47,low
306,2026-03-26,strength,83,medium
306,2026-02-08,running,48,medium
306,2026-04-05,running,32,medium
306,2026-02-16,running,66,high
306,2026-03-07,running,47,low
306,2026-03-17,running,43,medium
306,2026-02-21,running,92,high
306,2026-03-26,cycling,72,low
306,2026-02-13,strength,32,high
306,2026-01-21,swimming,85,medium
306,2026-03-17,strength,87,low
306,2026-03-14,running,66,low
306,2026-01-28,cycling,64,low
306,2026-01-19,running,101,medium
306,2026-03-08,cycling,73,medium
306,2026-02-24,running,80,medium
306,2026-02-21,running,25,medium
306,2026-03-31,running,68,medium
306,2026-03-18,strength,60,high
306,2026-02-08,strength,57,medium
306,2026-01-19,running,56,low
306,2026-03-31,running,80,high
306,2026-01-26,running,107,high
306,2026-02-09,running,26,low
306,2026-01-08,strength,67,high
306,2026-03-07,running,70,high
306,2026-02-14,cycling,69,medium
306,2026-02-15,strength,102,medium
306,2026-03-25,running,34,high
306,2026-02-04,running,91,medium
306,2026-03-28,strength,91,medium
306,2026-01-17,swimming,102,medium
306,2026-01-20,running,29,low
306,2026-02-15,strength,62,medium
306,2026-02-11,cycling,62,medium
306,2026-02-28,running,113,medium
306,2026-03-21,strength,26,low
306,2026-02-01,swimming,41,medium
306,2026-02-11,running,35,low
306,2026-03-16,strength,105,low
306,2026-03-14,running,99,medium
306,2026-03-29,cycling,92,high
306,2026-01-24,cycling,73,medium
306,2026-03-01,running,31,high
306,2026-01-31,running,62,medium
306,2026-01-20,running,106,high
306,2026-02-15,swimming,32,medium
306,2026-03-22,running,70,medium
306,2026-02-03,strength,51,low
306,2026-02-11,cycling,104,low
306,2026-03-10,strength,74,medium
306,2026-02-11,running,92,medium
306,2026-02-01,running,54,medium
306,2026-02-26,strength,77,medium
306,2026-01-18,running,115,medium
306,2026-02-15,running,33,high
306,2026-02-17,running,101,high
306,2026-02-25,running,58,medium
307,2026-03-06,running,22,medium
307,2026-03-10,strength,46,medium
307,2026-02-18,strength,65,high
307,2026-03-30,running,66,high
307,2026-04-01,cycling,63,high
307,2026-03-05,strength,96,medium
307,2026-02-25,swimming,59,medium
307,2026-04-04,running,91,high
307,2026-02-27,running,107,medium
308,2026-01-22,cycling,108,medium
308,2026-03-04,cycling,69,high
308,2026-03-02,cycling,77,medium
308,2026-04-01,strength,53,high
308,2026-03-20,strength,28,medium
308,2026-03-22,strength,72,low
308,2026-01-15,cycling,42,low
308,2026-04-03,strength,88,medium
308,2026-01-15,running,86,high
